order_id,customer_id,order_date,product,quantity,price,total_amount,status
O00397,C1115,2023/02/21,Headphones,1,120000.0,120000.0,Returned
O00398,C0433,25-04-2023,Headphones,1,150000.0,150000.0,Returned
O00399,C0254,29-06-2023,Headphones,-1,500000.0,-500000.0,Pending
O00400,C0458,17-09-2023,Tablet,3,120000.0,360000.0,Returned
O00401,C0494,03-01-2023,Laptop,1,500000.0,500000.0,complete
O00402,C0766,2023/09/23,Tablet,3,150000.0,450000.0,Returned
O00403,C0495,12-10-2023,Phone,-1,500000.0,-500000.0,Returned
O00404,C0263,22-11-2023,Phone,-1,120000.0,-120000.0,complete
O00405,C0895,2023-04-29,Phone,1,,300000.0,Pending
O00406,C1132,23-03-2023,Phone,1,500000.0,500000.0,Completed
O00407,C0895,2023/01/06,Phone,1,,,Returned
O00408,C0051,08-03-2023,Tablet,2,150000.0,300000.0,complete
O00409,C0608,2023/04/10,Phone,-1,120000.0,-120000.0,Completed
O00410,C0563,2023-02-12,Laptop,1,500000.0,500000.0,Returned
O00411,C1220,2023-03-04,Phone,3,120000.0,360000.0,complete
O00412,C0190,09-02-2023,Tablet,2,20000.0,40000.0,Completed
O00413,C1005,12-01-2023,Laptop,-1,500000.0,-500000.0,complete
O00414,C0859,12-07-2023,Headphones,2,150000.0,300000.0,Pending
O00415,C0020,2023/04/02,Laptop,1,120000.0,120000.0,Pending
O00416,C0991,2023/11/11,Laptop,2,,300000.0,Completed
O00417,C0394,2023-11-07,Laptop,2,150000.0,300000.0,Pending
O00418,C0235,2023-04-22,Tablet,2,150000.0,300000.0,Completed
O00419,C0259,18-05-2023,Headphones,2,500000.0,1000000.0,Pending
O00420,C1129,30-11-2023,Headphones,-1,20000.0,-20000.0,Returned
O00421,C0395,2023-05-09,Phone,3,20000.0,60000.0,Completed
O00422,C1195,28-10-2023,Phone,2,20000.0,40000.0,Returned
O00423,C0913,2023/08/05,Tablet,3,,,Returned
O00424,C0879,2023/04/13,Tablet,3,500000.0,1500000.0,Returned
O00425,C0342,2023/01/18,Tablet,-1,120000.0,-120000.0,Pending
O00426,C0815,2023-01-16,Phone,3,20000.0,60000.0,complete
O00427,C0732,2023-05-06,Phone,3,120000.0,360000.0,complete
O00428,C0643,2023-03-04,Tablet,1,120000.0,120000.0,complete
O00429,C0953,18-10-2023,Phone,1,20000.0,20000.0,Pending
O00430,C1232,2023/04/19,Phone,1,,300000.0,Completed
O00431,C1175,27-11-2023,Headphones,3,120000.0,360000.0,complete
O00432,C0403,26-01-2023,Headphones,1,120000.0,120000.0,Returned
O00433,C0244,05-03-2023,Phone,3,,300000.0,complete
O00434,C1180,11-01-2023,Laptop,1,20000.0,20000.0,Pending
O00435,C0268,2023-07-26,Laptop,3,500000.0,1500000.0,Completed
O00436,C0962,18-02-2023,Tablet,3,120000.0,360000.0,Pending
O00437,C0819,2023/02/10,Tablet,-1,,,Returned
O00438,C0611,23-12-2023,Headphones,1,120000.0,120000.0,Completed
O00439,C0059,2023-04-25,Laptop,2,500000.0,1000000.0,Pending
O00440,C0892,2023-04-26,Laptop,2,120000.0,240000.0,Completed
O00441,C0107,2023-05-13,Laptop,1,120000.0,120000.0,Completed
O00442,C0540,2023/06/18,Headphones,3,150000.0,450000.0,complete
O00443,C1194,2023-08-24,Phone,3,150000.0,450000.0,Returned
O00444,C0915,2023-12-09,Phone,-1,20000.0,-20000.0,Pending
O00445,C0659,2023-09-05,Laptop,3,120000.0,360000.0,Completed
O00446,C0722,2023-10-13,Phone,1,500000.0,500000.0,Returned
O00447,C0123,2023-04-19,Phone,-1,20000.0,-20000.0,complete
O00448,C0998,23-02-2023,Phone,3,120000.0,360000.0,Returned
O00449,C0315,2023-09-16,Phone,2,120000.0,240000.0,Returned
O00450,C0926,2023/11/14,Phone,-1,150000.0,-150000.0,Completed
O00451,C0569,2023-08-05,Tablet,1,150000.0,150000.0,Returned
O00452,C0219,2023-02-26,Laptop,-1,150000.0,-150000.0,Pending
O00453,C0058,2023/09/01,Headphones,3,120000.0,360000.0,Completed
O00454,C1127,13-02-2023,Headphones,2,150000.0,300000.0,Returned
O00455,C1028,2023/08/09,Tablet,1,20000.0,20000.0,Pending
O00456,C0757,2023-02-20,Headphones,-1,150000.0,-150000.0,Pending
O00457,C0387,2023-07-26,Tablet,-1,,300000.0,Completed
O00458,C0102,2023-11-27,Laptop,2,500000.0,1000000.0,Completed
O00459,C0073,22-10-2023,Phone,1,,,Pending
O00460,C0463,2023/11/14,Headphones,-1,20000.0,-20000.0,Completed
O00461,C0450,21-12-2023,Headphones,2,150000.0,300000.0,complete
O00462,C0711,23-11-2023,Tablet,1,500000.0,500000.0,complete
O00463,C1030,2023/12/25,Headphones,3,150000.0,450000.0,complete
O00464,C0645,2023-12-15,Phone,2,120000.0,240000.0,Returned
O00465,C0290,2023/01/07,Headphones,-1,120000.0,-120000.0,Completed
O00466,C0363,2023-05-16,Phone,1,,300000.0,Returned
O00467,C1194,01-01-2023,Phone,-1,500000.0,-500000.0,Completed
O00468,C0035,2023/10/18,Tablet,2,,,complete
O00469,C0192,21-02-2023,Tablet,-1,20000.0,-20000.0,Pending
O00470,C1117,2023/05/12,Headphones,3,120000.0,360000.0,Returned
O00471,C0027,30-06-2023,Tablet,-1,500000.0,-500000.0,Pending
O00472,C1063,2023-11-24,Phone,-1,150000.0,-150000.0,complete
O00473,C0731,2023-09-12,Phone,-1,120000.0,-120000.0,complete
O00474,C0182,10-04-2023,Laptop,3,,300000.0,complete
O00475,C0543,14-12-2023,Tablet,-1,,300000.0,Pending
O00476,C0633,2023-04-08,Tablet,1,20000.0,20000.0,Returned
O00477,C1160,27-06-2023,Laptop,1,20000.0,20000.0,complete
O00478,C0955,2023-12-15,Tablet,2,120000.0,240000.0,Returned
O00479,C0590,03-02-2023,Laptop,-1,500000.0,-500000.0,complete
O00480,C0579,2023-10-31,Laptop,-1,120000.0,-120000.0,Completed
O00481,C0881,2023/06/30,Laptop,1,120000.0,120000.0,complete
O00482,C0717,2023/05/26,Phone,1,120000.0,120000.0,complete
O00483,C0402,2023/08/10,Laptop,3,150000.0,450000.0,Completed
O00484,C0969,2023-07-01,Headphones,-1,20000.0,-20000.0,Completed
O00485,C0535,2023/06/04,Tablet,2,,300000.0,Pending
O00486,C1184,2023/03/13,Phone,3,150000.0,450000.0,Returned
O00487,C1135,13-04-2023,Tablet,1,120000.0,120000.0,Returned
O00488,C1117,04-04-2023,Headphones,1,150000.0,150000.0,Returned
O00489,C0641,2023/09/15,Tablet,-1,120000.0,-120000.0,Returned
O00490,C0955,04-08-2023,Headphones,1,,,Returned
O00491,C0181,2023/03/13,Tablet,2,,300000.0,complete
O00492,C1112,17-10-2023,Laptop,-1,150000.0,-150000.0,Returned
O00493,C0012,2023/08/25,Headphones,1,500000.0,500000.0,Completed
O00494,C0553,2023-11-29,Tablet,1,120000.0,120000.0,Returned
O00495,C0678,2023-02-01,Laptop,2,,,Returned
O00496,C0279,2023/04/25,Phone,3,120000.0,360000.0,Completed
O00497,C0993,2023/11/16,Phone,1,500000.0,500000.0,Completed
O00498,C0313,2023-11-06,Laptop,2,150000.0,300000.0,Completed
O00499,C0970,2023/01/13,Headphones,-1,500000.0,-500000.0,Completed
O00500,C0614,27-07-2023,Phone,2,,300000.0,Returned
O00501,C0252,2023-08-10,Laptop,2,150000.0,300000.0,complete
O00502,C0349,2023/09/19,Phone,-1,20000.0,-20000.0,Pending
O00503,C0592,2023-12-08,Headphones,3,120000.0,360000.0,Returned
O00504,C0790,2023-12-24,Headphones,-1,20000.0,-20000.0,complete
O00505,C0057,26-05-2023,Laptop,-1,500000.0,-500000.0,Pending
O00506,C0069,2023/11/27,Headphones,1,120000.0,120000.0,complete
O00507,C0958,23-08-2023,Laptop,2,120000.0,240000.0,complete
O00508,C0714,2023/12/28,Headphones,1,150000.0,150000.0,complete
O00509,C0720,2023/12/02,Tablet,-1,150000.0,-150000.0,Pending
O00510,C0620,2023-07-21,Headphones,-1,20000.0,-20000.0,complete
O00511,C1179,2023/12/29,Tablet,2,120000.0,240000.0,Pending
O00512,C1197,13-11-2023,Laptop,1,500000.0,500000.0,complete
O00513,C0474,2023/02/19,Laptop,-1,20000.0,-20000.0,Pending
O00514,C0474,2023-05-02,Phone,-1,20000.0,-20000.0,Completed
O00515,C0126,10-11-2023,Laptop,1,500000.0,500000.0,Returned
O00516,C0766,2023/11/07,Laptop,2,120000.0,240000.0,Completed
O00517,C0920,2023-07-13,Phone,2,120000.0,240000.0,Returned
O00518,C0896,14-12-2023,Phone,2,150000.0,300000.0,Returned
O00519,C1082,2023-04-09,Laptop,1,150000.0,150000.0,Completed
O00520,C0287,03-01-2023,Headphones,1,120000.0,120000.0,complete
O00521,C1081,2023-09-12,Phone,-1,,300000.0,Pending
O00522,C1144,2023-03-12,Headphones,-1,20000.0,-20000.0,Completed
O00523,C1165,2023-02-10,Tablet,1,500000.0,500000.0,Returned
O00524,C0472,2023/01/27,Tablet,1,150000.0,150000.0,Pending
O00525,C0514,2023/07/19,Tablet,1,150000.0,150000.0,Pending
O00526,C0153,2023/10/01,Phone,3,20000.0,60000.0,Completed
O00527,C1118,2023-12-24,Headphones,3,500000.0,1500000.0,Completed
O00528,C0692,04-08-2023,Phone,3,500000.0,1500000.0,complete
O00529,C0418,2023/10/08,Tablet,1,150000.0,150000.0,Returned
O00530,C0149,2023/10/16,Laptop,3,500000.0,1500000.0,Returned
O00531,C1225,2023-11-10,Headphones,2,120000.0,240000.0,Completed
O00532,C0213,19-01-2023,Phone,3,20000.0,60000.0,Returned
O00533,C0621,2023-04-27,Laptop,1,150000.0,150000.0,Returned
O00534,C0037,10-10-2023,Laptop,-1,20000.0,-20000.0,complete
O00535,C0880,26-12-2023,Phone,1,20000.0,20000.0,Completed
O00536,C0753,2023-06-30,Tablet,-1,500000.0,-500000.0,complete
O00537,C0475,2023/02/17,Laptop,2,20000.0,40000.0,Completed
O00538,C0030,2023-05-08,Laptop,1,150000.0,150000.0,Returned
O00539,C0369,2023-05-25,Tablet,3,,,Pending
O00540,C0265,07-11-2023,Headphones,1,500000.0,500000.0,Completed
O00541,C0512,2023-10-06,Headphones,3,150000.0,450000.0,Returned
O00542,C0619,2023/07/07,Tablet,2,,300000.0,Pending
O00543,C1108,2023-09-15,Laptop,3,20000.0,60000.0,Returned
O00544,C0572,2023-02-10,Phone,2,120000.0,240000.0,complete
O00545,C0251,2023/07/10,Phone,1,150000.0,150000.0,Returned
O00546,C0929,2023-02-28,Headphones,1,120000.0,120000.0,Pending
O00547,C1204,16-07-2023,Laptop,1,120000.0,120000.0,Returned
O00548,C1014,10-01-2023,Headphones,-1,500000.0,-500000.0,complete
O00549,C0421,2023-07-14,Headphones,1,120000.0,120000.0,Completed
O00550,C1109,2023-06-28,Tablet,3,,,Completed
O00551,C0698,15-11-2023,Headphones,1,500000.0,500000.0,Returned
O00552,C0588,01-10-2023,Headphones,3,150000.0,450000.0,Returned
O00553,C0957,2023-05-02,Laptop,3,120000.0,360000.0,Completed
O00554,C0511,05-10-2023,Tablet,-1,500000.0,-500000.0,Pending
O00555,C0740,2023/05/18,Tablet,1,500000.0,500000.0,Pending
O00556,C1164,05-12-2023,Tablet,2,20000.0,40000.0,Returned
O00557,C0035,2023-08-14,Headphones,1,120000.0,120000.0,Returned
O00558,C1139,22-04-2023,Laptop,1,120000.0,120000.0,Pending
O00559,C0131,2023-08-14,Tablet,3,120000.0,360000.0,Returned
O00560,C0260,2023/04/27,Phone,2,,,complete
O00561,C0234,2023-12-02,Phone,-1,,300000.0,Completed
O00562,C1133,2023-04-27,Tablet,3,500000.0,1500000.0,Pending
O00563,C1106,2023/01/23,Phone,3,500000.0,1500000.0,Completed
O00564,C1038,2023-08-16,Laptop,2,150000.0,300000.0,Pending
O00565,C1168,2023/07/10,Headphones,1,20000.0,20000.0,Pending
O00566,C0293,13-01-2023,Tablet,3,20000.0,60000.0,Pending
O00567,C0963,2023/05/31,Laptop,2,120000.0,240000.0,Completed
O00568,C0595,2023/03/18,Laptop,1,,,Pending
O00569,C1046,2023/09/18,Tablet,2,20000.0,40000.0,Completed
O00570,C0307,2023/07/15,Laptop,1,150000.0,150000.0,Returned
O00571,C1103,2023/03/04,Laptop,-1,,300000.0,Pending
O00572,C0551,2023/04/10,Tablet,2,120000.0,240000.0,complete
O00573,C0741,29-04-2023,Tablet,1,150000.0,150000.0,Returned
O00574,C0839,2023-07-05,Tablet,1,120000.0,120000.0,Returned
O00575,C1239,28-04-2023,Headphones,2,,,complete
O00576,C0834,2023/12/12,Phone,3,120000.0,360000.0,Pending
O00577,C0642,2023-03-02,Headphones,-1,,,Returned
O00578,C0405,03-04-2023,Laptop,2,500000.0,1000000.0,Returned
O00579,C0539,2023/10/11,Headphones,1,150000.0,150000.0,Completed
O00580,C0883,2023/01/13,Phone,1,150000.0,150000.0,Returned
O00581,C0864,2023-07-01,Headphones,2,120000.0,240000.0,Completed
O00582,C0689,2023/06/22,Laptop,1,500000.0,500000.0,Pending
O00583,C0919,2023/07/29,Headphones,-1,120000.0,-120000.0,Returned
O00584,C0275,2023/04/04,Laptop,2,500000.0,1000000.0,Pending
O00585,C0928,14-07-2023,Headphones,2,,300000.0,Completed
O00586,C0475,02-06-2023,Tablet,1,,300000.0,Pending
O00587,C0661,16-07-2023,Phone,2,500000.0,1000000.0,complete
O00588,C0881,23-09-2023,Tablet,1,120000.0,120000.0,Pending
O00589,C0339,02-03-2023,Tablet,-1,20000.0,-20000.0,complete
O00590,C0346,28-05-2023,Laptop,2,120000.0,240000.0,complete
O00591,C0196,2023/04/16,Phone,1,,,complete
O00592,C0013,2023-09-08,Tablet,2,120000.0,240000.0,Returned
O00593,C0911,2023-09-24,Headphones,3,500000.0,1500000.0,Completed
O00594,C0910,10-08-2023,Tablet,1,150000.0,150000.0,Pending
O00595,C0238,2023-07-01,Phone,1,120000.0,120000.0,complete
O00596,C1038,21-06-2023,Headphones,1,120000.0,120000.0,Completed
O00597,C0887,2023/02/21,Tablet,2,,,Completed
O00598,C0503,2023/03/12,Headphones,2,150000.0,300000.0,Pending
O00599,C0962,19-03-2023,Phone,-1,120000.0,-120000.0,complete
O00600,C0406,2023-11-22,Phone,1,20000.0,20000.0,Completed
O00601,C1004,2023/10/13,Phone,2,500000.0,1000000.0,Returned
O00602,C0538,11-11-2023,Phone,3,20000.0,60000.0,complete
O00603,C0614,29-04-2023,Headphones,-1,20000.0,-20000.0,Pending
O00604,C1112,04-09-2023,Laptop,2,500000.0,1000000.0,Pending
O00605,C0859,17-08-2023,Phone,-1,500000.0,-500000.0,complete
O00606,C0951,2023/06/13,Laptop,3,20000.0,60000.0,complete
O00607,C0990,2023/09/08,Headphones,2,500000.0,1000000.0,Pending
O00608,C0548,2023-09-17,Headphones,1,,300000.0,Pending
O00609,C0650,30-07-2023,Headphones,-1,20000.0,-20000.0,Pending
O00610,C0111,18-05-2023,Phone,3,500000.0,1500000.0,Pending
O00611,C0916,2023-07-29,Phone,2,500000.0,1000000.0,Pending
O00612,C0264,2023/11/06,Laptop,1,20000.0,20000.0,Completed
O00613,C0682,2023/06/30,Laptop,1,,,Pending
O00614,C1096,2023-04-12,Headphones,2,120000.0,240000.0,complete
O00615,C0765,19-06-2023,Phone,2,500000.0,1000000.0,Completed
O00616,C0041,2023-09-27,Headphones,-1,500000.0,-500000.0,complete
O00617,C0579,2023-06-04,Phone,2,500000.0,1000000.0,Pending
O00618,C0253,2023/07/13,Headphones,2,120000.0,240000.0,Completed
O00619,C0156,2023/02/07,Headphones,1,500000.0,500000.0,complete
O00620,C0195,29-10-2023,Phone,3,120000.0,360000.0,Returned
O00621,C1049,12-01-2023,Tablet,-1,150000.0,-150000.0,Completed
O00622,C0541,2023/12/02,Headphones,-1,120000.0,-120000.0,Returned
O00623,C0190,24-04-2023,Tablet,-1,120000.0,-120000.0,complete
O00624,C0783,09-01-2023,Headphones,3,,,Returned
O00625,C0458,2023-10-23,Headphones,2,20000.0,40000.0,Pending
O00626,C0976,2023-10-16,Tablet,3,150000.0,450000.0,Completed
O00627,C0195,2023-10-15,Phone,-1,,,Completed
O00628,C0289,2023/07/26,Headphones,2,500000.0,1000000.0,Returned
O00629,C0516,30-07-2023,Tablet,2,500000.0,1000000.0,Pending
O00630,C1157,03-11-2023,Laptop,3,150000.0,450000.0,Returned
O00631,C1117,13-09-2023,Phone,3,20000.0,60000.0,Returned
O00632,C1053,2023/10/12,Laptop,1,20000.0,20000.0,Completed
O00633,C0769,2023-03-07,Phone,1,150000.0,150000.0,complete
O00634,C0896,2023-02-28,Headphones,-1,150000.0,-150000.0,Returned
O00635,C0286,08-10-2023,Headphones,1,120000.0,120000.0,Completed
O00636,C0891,2023/05/31,Tablet,3,,300000.0,complete
O00637,C0289,2023/05/29,Phone,3,,300000.0,Returned
O00638,C0947,18-04-2023,Phone,2,,300000.0,Completed
O00639,C0650,2023-08-02,Phone,-1,500000.0,-500000.0,Completed
O00640,C0638,2023-12-26,Phone,1,,300000.0,Pending
O00641,C0193,2023/02/01,Headphones,2,500000.0,1000000.0,Pending
O00642,C1145,26-04-2023,Laptop,2,120000.0,240000.0,Pending
O00643,C0872,2023/10/27,Tablet,3,,300000.0,Pending
O00644,C1149,2023/10/05,Phone,1,,,Completed
O00645,C0443,2023-05-24,Tablet,1,150000.0,150000.0,Returned
O00646,C0676,2023/10/22,Tablet,-1,150000.0,-150000.0,complete
O00647,C0005,2023-04-29,Laptop,2,150000.0,300000.0,complete
O00648,C0973,01-01-2023,Laptop,1,150000.0,150000.0,Returned
O00649,C0871,07-12-2023,Tablet,3,,,complete
O00650,C1147,21-07-2023,Headphones,-1,120000.0,-120000.0,Pending
O00651,C1069,2023/06/12,Laptop,2,150000.0,300000.0,Pending
O00652,C0292,2023/08/12,Headphones,-1,120000.0,-120000.0,Completed
O00653,C1142,2023/08/11,Tablet,2,500000.0,1000000.0,Pending
O00654,C0954,10-12-2023,Headphones,2,,,Returned
O00655,C0766,2023/04/02,Laptop,2,20000.0,40000.0,Pending
O00656,C1077,2023-04-10,Tablet,3,500000.0,1500000.0,Pending
O00657,C0519,2023-09-15,Tablet,1,120000.0,120000.0,Returned
O00658,C0815,2023/01/23,Tablet,3,500000.0,1500000.0,Completed
O00659,C0964,2023/11/08,Headphones,-1,150000.0,-150000.0,Returned
O00660,C1117,2023-02-23,Tablet,1,,,complete
O00661,C0269,12-02-2023,Laptop,1,20000.0,20000.0,Completed
O00662,C0643,2023/02/19,Tablet,2,,,Pending
O00663,C0648,2023-12-30,Tablet,1,20000.0,20000.0,Returned
O00664,C0125,2023-02-03,Phone,3,500000.0,1500000.0,complete
O00665,C0908,23-01-2023,Phone,-1,150000.0,-150000.0,Completed
O00666,C0637,2023/05/21,Tablet,1,120000.0,120000.0,Returned
O00667,C1163,2023-12-23,Headphones,1,500000.0,500000.0,Completed
O00668,C0373,2023-02-14,Tablet,1,150000.0,150000.0,Completed
O00669,C0445,23-11-2023,Headphones,1,150000.0,150000.0,Pending
O00670,C0391,09-03-2023,Laptop,-1,120000.0,-120000.0,complete
O00671,C0571,2023/03/13,Tablet,-1,150000.0,-150000.0,complete
O00672,C0558,2023-04-13,Tablet,3,20000.0,60000.0,Pending
O00673,C0189,08-09-2023,Tablet,3,,300000.0,complete
O00674,C0075,27-10-2023,Phone,2,20000.0,40000.0,Pending
O00675,C0591,17-04-2023,Tablet,1,,,Pending
O00676,C0446,28-08-2023,Laptop,1,,,Returned
O00677,C0286,2023/08/28,Tablet,3,,300000.0,Completed
O00678,C0660,2023-12-26,Tablet,1,150000.0,150000.0,Returned
O00679,C0973,21-06-2023,Laptop,2,120000.0,240000.0,Pending
O00680,C0333,2023/08/28,Phone,1,20000.0,20000.0,Returned
O00681,C1215,2023/10/22,Headphones,-1,20000.0,-20000.0,complete
O00682,C0517,2023/07/11,Tablet,-1,20000.0,-20000.0,Pending
O00683,C0082,2023/04/30,Laptop,-1,20000.0,-20000.0,Pending
O00684,C1182,2023/07/25,Laptop,2,,,Pending
O00685,C1222,2023/12/24,Phone,2,150000.0,300000.0,Pending
O00686,C0110,16-02-2023,Phone,3,20000.0,60000.0,Returned
O00687,C0338,2023-08-24,Phone,2,150000.0,300000.0,Pending
O00688,C0629,2023-02-11,Phone,2,20000.0,40000.0,Completed
O00689,C0501,2023/03/20,Tablet,1,20000.0,20000.0,complete
O00690,C0705,21-02-2023,Headphones,2,20000.0,40000.0,Returned
O00691,C0949,2023-12-28,Laptop,-1,150000.0,-150000.0,Pending
O00692,C0273,24-07-2023,Tablet,-1,,300000.0,Completed
O00693,C0710,2023/09/08,Laptop,2,,,complete
O00694,C0755,05-07-2023,Laptop,-1,500000.0,-500000.0,complete
O00695,C0282,2023-09-13,Laptop,2,120000.0,240000.0,Returned
O00696,C0190,23-06-2023,Phone,-1,150000.0,-150000.0,Pending
O00697,C0637,2023/07/18,Headphones,1,120000.0,120000.0,Returned
O00698,C0367,25-03-2023,Laptop,-1,500000.0,-500000.0,Pending
O00699,C0207,02-12-2023,Laptop,2,120000.0,240000.0,complete
O00700,C1176,17-09-2023,Headphones,1,20000.0,20000.0,Returned
O00701,C0865,28-01-2023,Headphones,3,500000.0,1500000.0,Returned
O00702,C1028,10-07-2023,Tablet,3,500000.0,1500000.0,complete
O00703,C0868,30-09-2023,Laptop,2,500000.0,1000000.0,Pending
O00704,C1208,2023-05-13,Headphones,-1,500000.0,-500000.0,Returned
O00705,C0576,2023-01-21,Headphones,-1,120000.0,-120000.0,Completed
O00706,C1227,18-12-2023,Tablet,-1,120000.0,-120000.0,Pending
O00707,C0048,05-10-2023,Phone,3,120000.0,360000.0,Returned
O00708,C0035,17-08-2023,Tablet,1,,,Pending
O00709,C0074,2023/09/30,Headphones,2,150000.0,300000.0,Completed
O00710,C1095,2023-02-18,Phone,-1,20000.0,-20000.0,Pending
O00711,C0707,2023/08/23,Phone,-1,500000.0,-500000.0,Completed
O00712,C0668,2023-07-10,Phone,1,20000.0,20000.0,Completed
O00713,C0691,2023/11/23,Tablet,-1,20000.0,-20000.0,Completed
O00714,C0376,2023/05/12,Laptop,-1,500000.0,-500000.0,complete
O00715,C1169,14-05-2023,Phone,1,120000.0,120000.0,Returned
O00716,C0440,12-08-2023,Phone,3,,,Returned
O00717,C0371,14-12-2023,Tablet,1,20000.0,20000.0,complete
O00718,C0038,2023/08/01,Phone,3,120000.0,360000.0,Returned
O00719,C1226,22-11-2023,Laptop,2,150000.0,300000.0,Completed
O00720,C0664,2023-04-24,Tablet,-1,,300000.0,Pending
O00721,C1108,19-07-2023,Laptop,3,120000.0,360000.0,Pending
O00722,C0709,2023-08-16,Headphones,-1,150000.0,-150000.0,complete
O00723,C0798,11-05-2023,Laptop,1,20000.0,20000.0,Pending
O00724,C0170,2023/04/17,Tablet,3,120000.0,360000.0,Pending
O00725,C0924,12-12-2023,Laptop,2,,,Pending
O00726,C1156,09-08-2023,Laptop,3,,300000.0,complete
O00727,C0768,2023-10-03,Headphones,1,500000.0,500000.0,Returned
O00728,C0447,2023-04-19,Tablet,2,150000.0,300000.0,Returned
O00729,C1126,29-07-2023,Phone,-1,,300000.0,Pending
O00730,C0743,2023-11-19,Tablet,-1,150000.0,-150000.0,Returned
O00731,C1013,26-08-2023,Headphones,2,150000.0,300000.0,Returned
O00732,C0590,2023/01/02,Tablet,-1,150000.0,-150000.0,Completed
O00733,C0785,2023/10/25,Headphones,-1,20000.0,-20000.0,complete
O00734,C0059,2023-11-13,Phone,1,,300000.0,Completed
O00735,C0665,2023-11-09,Phone,-1,500000.0,-500000.0,Pending
O00736,C0046,2023/11/04,Headphones,2,150000.0,300000.0,Returned
O00737,C0755,2023-05-03,Headphones,2,120000.0,240000.0,complete
O00738,C0600,2023-02-03,Phone,-1,20000.0,-20000.0,complete
O00739,C1235,2023-08-16,Phone,-1,,,Pending
O00740,C0326,06-05-2023,Laptop,1,500000.0,500000.0,Returned
O00741,C1064,29-08-2023,Laptop,-1,120000.0,-120000.0,Completed
O00742,C1243,2023/11/28,Laptop,-1,20000.0,-20000.0,Completed
O00743,C0599,2023/07/23,Laptop,3,20000.0,60000.0,Returned
O00744,C0877,2023-03-05,Phone,3,,,complete
O00745,C0750,2023/07/31,Tablet,2,150000.0,300000.0,Returned
O00746,C0430,2023-05-16,Tablet,1,20000.0,20000.0,Returned
O00747,C0501,14-05-2023,Tablet,-1,120000.0,-120000.0,Returned
O00748,C0528,18-10-2023,Laptop,2,150000.0,300000.0,Pending
O00749,C0053,24-04-2023,Tablet,3,120000.0,360000.0,complete
O00750,C1162,21-11-2023,Headphones,-1,120000.0,-120000.0,complete
O00751,C0263,2023/03/17,Tablet,-1,120000.0,-120000.0,complete
O00752,C0057,2023/04/19,Tablet,2,,,Pending
O00753,C0745,2023/09/18,Headphones,-1,,,Pending
O00754,C0319,2023/10/28,Tablet,3,20000.0,60000.0,Returned
O00755,C0346,26-09-2023,Phone,-1,20000.0,-20000.0,Completed
O00756,C0132,2023-06-25,Tablet,2,150000.0,300000.0,complete
O00757,C0569,2023/11/08,Laptop,2,120000.0,240000.0,Returned
O00758,C0940,2023/10/19,Laptop,2,150000.0,300000.0,Pending
O00759,C0067,2023/07/24,Laptop,3,,,Pending
O00760,C1133,2023/10/01,Laptop,1,20000.0,20000.0,complete
O00761,C0501,2023/05/12,Phone,2,150000.0,300000.0,Returned
O00762,C0363,2023/01/21,Tablet,3,500000.0,1500000.0,complete
O00763,C0130,2023/03/09,Tablet,1,150000.0,150000.0,complete
O00764,C0499,2023/10/27,Headphones,-1,500000.0,-500000.0,Completed
